Quality,#1 ID,#2 ID,#1 String,#2 String
1,2444676,2444641,"Three Cubans were executed for hijacking a Cuban ferry a day later , and six Cubans face trial in Key West in December over a March plane hijacking .","Three Cubans were executed for hijacking a Cuban ferry , and six more are scheduled to go on trial in Key West in December for a plane hijacking in March ."
1,549224,549434,"Emeryville-based Ask Jeeves agreed to sell a business software division to a Sunnyvale-based rival , Kanisa , for $ 4.25 million .","Ask Jeeves Wednesday announced it plans to sell its enterprise software division , Jeeves Solutions , to Kanisa ."
0,2843412,2843603,"The House has already approved the measure , and Congress twice sent similar legislation to President Clinton , who vetoed it .","Congress twice sent similar legislation to former President Bill Clinton , who vetoed it ."
1,2994387,2994521,"In Kentucky , Democratic Attorney General Ben Chandler faces U.S. Rep. Ernie Fletcher .","Kentucky : Republican Ernie Fletcher , a three-term House member , is battling Democratic state Attorney General Ben Chandler ."
0,1583605,1583419,"""With the test , Hubbard said , """" I believe that we have found the smoking gun ."""," We have found the smoking gun ,  investigating board member Scott Hubbard said ."
1,2776661,2776608,"The specific product that is the subject of the petition , 6000 series aluminium alloy rolled plate , is used for general-purpose engineering , tooling and die applications .","At the center of the petition is a 6000 series aluminum alloy rolled plate that is used for general-purpose engineering , tooling and die applications ."
0,1656909,1656890,"The woman felt threatened and went to the magistrate 's office , police said .",The woman reported that she felt threatened and obtained a warrant for Stackhouse 's arrest from the local magistrate 's office .
1,1643239,1643042,Both Blair and Bush have faced accusations that they manipulated intelligence about weapons of mass destruction to make the case for military action .,"At home , the premier has faced accusations that he overplayed intelligence about weapons of mass destruction to make the case for war ."
1,2866295,2866282,Ukrainian President Leonid Kuchma today cut short a visit to Latin America as a bitter border wrangle between Ukraine and Russia deteriorates further .,The dispute has led Ukrainian president Leonid Kuchma to cut short a state visit to Latin America .
1,2129589,2129472,Bush said that he ordered the Treasury Department to freeze the assets after the suicide bombing in Jerusalem that killed 20 people Tuesday .,"Bush said in a statement that he ordered the U.S. Treasury Department to act following Tuesday 's suicide bombing attack in Jerusalem , which killed 20 people ."
1,2070455,2070493,But Secretary of State Colin Powell brushed off this possibility Wednesday .,Secretary of State Colin Powell last week ruled out a non-aggression treaty .
1,1715420,1715441,He reiterated Schroder 's statement last week that Berlin would consider sending peacekeepers to Iraq only if requested by an interim Iraqi government or the United Nations under a U.N. mandate .,German Chancellor Gerhard Schroeder said last week that Berlin will consider sending peacekeepers only if requested by an interim Iraqi government or the United Nations .
1,707747,707671," It 's amazing to be part of an industry that rewards its young ,  said Hernandez , who is a recent graduate of Parsons School of Design ."," It 's amazing to be part of an industry that rewards its young ,  said Hernandez , who only graduated from Parsons School of Design last May ."
1,2665445,2665282,Quattrone is accused of obstructing justice by helping to encourage co-workers in an e-mail to destroy files on lucrative investment banking deals .,"Quattrone is accused of attempting to obstruct justice by endorsing that e-mail , which encouraged co-workers to destroy files on profitable investment banking deals ."
0,1288150,1287646,"The Yankees , however , had big trouble handling Victor Zambrano ( 4-4 ) for the second straight time .",The Yankees wasted no time breaking through against Zambrano ( 4-4 ) in the rematch .
0,1868298,1868428,"The technology-laced Nasdaq Composite Index rose 4.64 points , or 0.27 percent , to 1,735.34 , according to the latest available data .","The broader Standard & Poor 's 500 Index .SPX climbed 17.08 points , or 1.74 percent , to 998.68 ."
1,2545273,2545342,"Canada won 't commit more troops to Afghanistan until the current year-long mission is complete , Prime Minister Jean Chretien said yesterday .","Canada will not consider sending more troops to Afghanistan until its current 12-month peacekeeping mission is complete , Prime Minister Jean Chretien said Saturday ."
0,3376232,3376340,Time magazine named the American soldier its Person of the Year for 2003 .,The American Soldier was first selected as Times Person of the Year during the Korean War in 1950 .
1,3199352,3199388,"The stock closed Friday at $ 5.91 , down $ 1.24 , or 17 percent , on the Nasdaq Stock Market .","Shares of Brocade closed at $ 5.91 , down $ 1.24 , or 17.3 percent ."
0,583888,583563,His birth on 4 May is revealed today in the journal Science .,The scientists ' research is being published today in the journal Science ( www.sciencemag.org ) .
1,3452805,3453061,Officials say Peeler and Jones were never legally married but had a common-law marriage .,"According to the GBI , Ms. Peeler and Mr. Jones were never legally married but had a common-law marriage ."
1,2451691,2451742,October heating oil futures settled .85 cent lower at 69.89 cents a gallon .,October heating oil ended down 0.41 cent to 70.74 cents a gallon .
1,2635067,2635269,"Scruggs , who did not testify , was cleared of a second charge of failing to provide her son with proper medical and psychological care .",The six-member jury cleared Scruggs of a second charge that accused her of failing to provide her son with proper medical and psychological care .
1,3445922,3445856,"Over the weekend , NASA landed a six-wheeled robot on Mars to study the planet .","Last Saturday , a six-wheeled robot developed by NASA landed on Mars and began sending back images of the planet ."
1,994934,994692,Helicopters hovered over al-Khalidiya into the early hours of Sunday .,Helicopters hovered throughout the day over the Al-Khalidiya neighborhood where the raid took place .
1,1922300,1922496,"A prosecutor says Dorchester County parents were responsible for the death of their a 6-year-old autistic son , whose body was found in a pond near the family home .",St George A prosecutor says a Dorchester County couple was responsible for the death of their 6-year-old autistic son whose body was found in a pond near the family home .
